,bookID,title,authors,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher,year,number_of_books
4672,15309,The Laughing Corpse (Anita Blake  Vampire Hunter  #2),Laurell K. Hamilton,4.12,425204669,9.78043E+12,eng,301,67686,1409,8/2/2005,Berkley,2005,21
4673,29484,Strange Candy (Anita Blake  Vampire Hunter #0.5),Laurell K. Hamilton,3.76,425212017,9.78043E+12,eng,257,15360,314,10/3/2006,Berkley Publishing Group,2006,21
4674,30224,Mistral's Kiss (Merry Gentry  #5),Laurell K. Hamilton,4.04,345443586,9.78035E+12,eng,212,27026,421,12/12/2006,Ballantine Books,2006,21
4675,30225,The Harlequin (Anita Blake  Vampire Hunter #15),Laurell K. Hamilton,3.92,425217248,9.78043E+12,eng,422,37989,785,6/5/2007,Berkley Books,2007,21
4676,30226,A Stroke of Midnight (Merry Gentry  #4),Laurell K. Hamilton,4.07,345443608,9.78035E+12,eng,385,28551,442,11/28/2006,Ballantine Books,2006,21
4677,30227,Danse Macabre (Anita Blake  Vampire Hunter  #14),Laurell K. Hamilton,3.82,425207978,9.78043E+12,eng,483,798,52,6/27/2006,Berkley,2006,21
4678,30228,Micah (Anita Blake  Vampire Hunter  #13),Laurell K. Hamilton,3.63,515140872,9.78052E+12,eng,245,39849,868,3/1/2006,Berkley Books,2006,21
4679,30229,Death of a Darklord (Ravenloft #13),Laurell K. Hamilton,3.43,786941227,9.78079E+12,eng,306,2679,113,7/11/2006,Wizards of the Coast,2006,21
4680,30230,Anita Blake  Vampire Hunter Collection 1-4 (Anita Blake  Vampire Hunter  #1-4),Laurell K. Hamilton,4.54,515136174,9.78052E+12,eng,1256,3320,36,2/25/2003,Jove,2003,21
4681,30240,A Caress of Twilight (Merry Gentry  #2),Laurell K. Hamilton,4.06,345478169,9.78035E+12,eng,348,32029,596,3/15/2005,Ballantine Books,2005,21
4682,30241,Bloody Bones (Anita Blake  Vampire Hunter #5),Laurell K. Hamilton,4.11,425205673,9.78043E+12,eng,336,60937,959,11/1/2005,Berkley Hardcover,2005,21
4683,30242,Burnt Offerings (Anita Blake  Vampire Hunter  #7),Laurell K. Hamilton,4.08,515134473,9.78052E+12,eng,392,58849,832,9/24/2002,Berkley Books,2002,21
4684,30243,Seduced by Moonlight (Merry Gentry  #3),Laurell K. Hamilton,4.06,553816322,9.78055E+12,eng,409,28152,404,1/14/2005,Bantam,2005,21
4685,30244,The Killing Dance (Anita Blake  Vampire Hunter  #6),Laurell K. Hamilton,4.13,425209067,9.78043E+12,eng,368,59524,946,4/4/2006,Berkley Hardcover,2006,21
4686,30245,Cerulean Sins (Anita Blake  Vampire Hunter  #11),Laurell K. Hamilton,3.85,515136816,9.78052E+12,eng,529,43475,731,8/31/2004,Berkley Books,2004,21
4687,30246,Blue Moon (Anita Blake  Vampire Hunter  #8),Laurell K. Hamilton,4.05,515134457,9.78052E+12,eng,418,55670,835,9/24/2002,Berkley Books,2002,21
4688,30248,Narcissus in Chains (Anita Blake  Vampire Hunter  #10),Laurell K. Hamilton,3.9,515133876,9.78052E+12,eng,644,49695,998,9/24/2002,Jove,2002,21
4689,30271,Incubus Dreams (Anita Blake  Vampire Hunter  #12),Laurell K. Hamilton,3.79,515139750,9.78052E+12,eng,722,41737,831,9/27/2005,Jove,2005,21
4690,30273,The Lunatic Cafe (Anita Blake  Vampire Hunter #4),Laurell K. Hamilton,4.12,425201376,9.78043E+12,eng,352,64036,962,3/1/2005,Berkley Hardcover,2005,21
4691,30274,Circus of the Damned (Anita Blake  Vampire Hunter  #3),Laurell K. Hamilton,4.17,425201392,9.78043E+12,eng,320,78062,1121,1/2/2007,Berkley,2007,21
4692,30281,Guilty Pleasures (Anita Blake  Vampire Hunter  #1),Laurell K. Hamilton,4.02,425197549,9.78043E+12,eng,355,115364,4037,8/3/2004,Berkley,2004,21
4693,15312,What the Corpse Revealed,Hugh    Miller,3.79,312975732,9.78031E+12,eng,320,297,18,12/15/2000,St. Martin's True Crime,2000,1
4694,15314,Corpse: Nature  Forensics  and the Struggle to Pinpoint Time of Death,Jessica Snyder Sachs,3.93,738207713,9.78074E+12,eng,270,937,70,10/17/2002,Basic Books,2002,1
4695,15316,The Main Corpse (A Goldy Bear Culinary Mystery #6),Diane Mott Davidson,3.86,553574639,9.78055E+12,eng,384,315,22,7/1/1997,Bantam,1997,1
4696,15320,Exquisite Corpse,Poppy Z. Brite,3.75,684836270,9.78068E+12,eng,240,8582,574,8/20/1997,Gallery Books,1997,1
4697,15348,Bored of the Rings: A Parody of J.R.R. Tolkien's Lord of the Rings,The Harvard Lampoon/Henry N. Beard/Douglas C. Kenney,3.13,451452615,9.78045E+12,eng,149,4438,301,7/1/1993,Roc Trade,1993,1
4698,15374,The Ice Storm,Rick Moody,3.66,316706000,9.78032E+12,eng,288,4592,334,4/10/2002,Back Bay Books,2002,5
4699,15375,The Diviners,Rick Moody,3.03,316013277,9.78032E+12,eng,592,508,65,1/2/2007,Back Bay Books,2007,5
4700,15378,Right Livelihoods: Three Novellas,Rick Moody,3.31,316166340,9.78032E+12,eng,240,223,47,6/1/2007,Little Brown and Company,2007,5
4701,15379,Black Veil: A Memoir with Digressions,Rick Moody,3.07,316578991,9.78032E+12,eng,336,402,38,5/6/2002,Little Brown and Company,2002,5
4702,15384,Garden State,Rick Moody,3.07,571200613,9.78057E+12,eng,212,714,49,8/19/2002,London : Faber  2002,2002,5
4703,15420,Stork Naked (Xanth  #30),Piers Anthony,3.88,765304090,9.78077E+12,eng,304,1833,31,10/31/2006,Tor Books,2006,29
4704,15425,Pet Peeve (Xanth #29),Piers Anthony,3.86,765343118,9.78077E+12,eng,384,2273,35,10/1/2006,Tor Books,2006,29
4705,15428,Up in a Heaval (Xanth #26),Piers Anthony,3.83,812574990,9.78081E+12,eng,342,2364,25,10/19/2003,Tor Fantasy,2003,29
4706,15430,Roc and a Hard Place (Xanth #19),Piers Anthony,3.75,812534867,9.78081E+12,eng,344,5832,36,10/15/1996,Tor Books,1996,29
4707,15436,Swell Foop (Xanth #25),Piers Anthony,3.78,812574745,9.78081E+12,eng,384,2866,30,10/13/2002,Tor Fantasy,2002,29
4708,15437,Being a Green Mother (Incarnations of Immortality  #5),Piers Anthony,3.96,727840010,9.78073E+12,eng,400,41,1,10/26/1989,Severn House,1989,29
4709,15438,Firefly,Piers Anthony,3.25,380759500,9.78038E+12,eng,466,2420,128,3/1/1992,Avon Books,1992,29
4710,15444,Yon Ill Wind (Xanth #20),Piers Anthony,3.76,812555104,9.78081E+12,eng,340,3804,37,10/15/1997,Tor Fantasy,1997,29
4711,15445,Vision of Tarot (Tarot  #2),Piers Anthony,3.47,441864619,9.78044E+12,eng,260,1485,13,7/15/1987,Ace Books,1987,29
4712,15448,On a Pale Horse,Piers Anthony,4.13,345305183,9.78035E+12,eng,325,156,13,9/12/1984,Del Rey Books,1984,29
4713,15449,Vale of the Vole (Xanth #10),Piers Anthony,3.61,812574966,9.78081E+12,eng,304,9240,65,3/15/2000,Tor Fantasy,2000,29
4714,15452,The Dastard (Xanth #24),Piers Anthony,3.81,812574737,9.78081E+12,eng,384,3009,28,10/14/2001,Tor Books,2001,29
4715,15453,Demons Don't Dream (Xanth #16),Piers Anthony,3.8,812534832,9.78081E+12,eng,352,7737,93,2/15/1994,Tor Fantasy,1994,29
4716,15460,The Color of Her Panties (Xanth #15),Piers Anthony,3.67,380759497,9.78038E+12,eng,342,7374,64,9/1/1992,Eos,1992,29
4717,15464,Faun & Games (Xanth #21),Piers Anthony,3.76,812555112,9.78081E+12,eng,352,4039,38,10/15/1997,Tor Fantasy,1997,29
4718,15466,Harpy Thyme (Xanth #17),Piers Anthony,3.72,812534840,9.78081E+12,eng,352,6460,63,2/15/1995,Tor Books,1995,29
4719,15468,Geis of the Gargoyle (Xanth #18),Piers Anthony,3.71,812534859,9.78081E+12,eng,342,5242,42,10/15/1995,Tor Fantasy,1995,29
4720,15472,Three Complete Xanth Novels (Xanth  #1-3),Piers Anthony,4.06,517122332,9.78052E+12,eng,774,64,1,2/11/1995,Wings,1995,29
4721,15474,God of Tarot (Tarot  #1),Piers Anthony,3.45,441294707,9.78044E+12,eng,288,1737,36,3/1/1987,Ace,1987,29
4722,15490,Faith of Tarot (Tarot  #3),Piers Anthony,3.49,441225659,9.78044E+12,eng,304,1273,11,4/15/1987,Ace,1987,29
4723,15496,Unicorn Point (Apprentice Adept #6),Piers Anthony,3.8,441845630,9.78044E+12,eng,337,4820,27,1/1/1990,Ace Books,1990,29
4724,15497,Hard Sell,Piers Anthony,3.38,441317480,9.78044E+12,eng,268,700,14,5/1/1993,Ace,1993,29
4725,15498,Var the Stick (Battle Circle  #2),Piers Anthony,3.76,552097365,9.78055E+12,eng,172,762,13,3/21/1975,Corgi,1975,29
4726,15501,Xanth: The Quest for Magic (Xanth  #1-3),Piers Anthony,4.06,034545328X,9.78035E+12,eng,784,4867,19,10/29/2002,Del Rey,2002,29
4727,15502,Killobyte,Piers Anthony,3.56,441444253,9.78044E+12,eng,312,1549,47,1/1/1994,ACE,1994,29
4728,15509,Fractal Mode (Mode  #2),Piers Anthony,3.64,441251269,9.78044E+12,eng,344,3456,30,12/1/1992,Ace,1992,29
4729,15518,Anthonology,Piers Anthony,3.66,812531140,9.78081E+12,eng,384,710,18,4/15/1986,Tor Books,1986,29
4730,15534,Question Quest (Xanth #14),Piers Anthony,3.71,380759489,9.78038E+12,eng,368,6894,73,10/1/1991,Avon,1991,29
4731,15535,Rings of Ice,Piers Anthony,3.34,380000369,9.78038E+12,eng,191,403,23,11/1/1987,Avon Books,1987,29
4732,15546,Magic Kingdom for Saleâ€”Sold! (Magic Kingdom of Landover #1),Terry Brooks,3.89,345317572,9.78035E+12,eng,324,320,24,3/12/1986,Del Rey Books,1986,17
4733,15549,Armageddon's Children (Genesis of Shannara  #1),Terry Brooks,4.1,345484088,9.78035E+12,eng,371,12609,524,9/30/2006,Ballantine Books,2006,17
4734,15550,Straken (High Druid of Shannara  #3),Terry Brooks,4.04,345451139,9.78035E+12,eng,384,10276,126,8/15/2006,Del Rey,2006,17
4735,15552,Tanequil (High Druid of Shannara  #2),Terry Brooks,3.98,034543577X,9.78035E+12,eng,357,10750,106,8/30/2005,Del Rey Books,2005,17
4736,15553,The Voyage of the Jerle Shannara Trilogy (Voyage of the Jerle Shannara  #1-3),Terry Brooks,4.27,345492862,9.78035E+12,eng,1248,3088,39,11/14/2006,Del Rey,2006,17
4737,15555,The Heritage of Shannara (Heritage of Shannara  #1-4),Terry Brooks,4.29,345465547,9.78035E+12,eng,1238,3613,42,8/26/2003,Del Rey Books,2003,17
4738,15557,Jarka Ruus (High Druid of Shannara  #1),Terry Brooks,3.97,345483898,9.78035E+12,eng,416,12122,138,7/26/2005,Del Rey,2005,17
4739,15562,Ilse Witch (Voyage of the Jerle Shannara #1),Terry Brooks,3.96,743209516,9.78074E+12,eng,464,144,9,10/2/2000,Earthlight,2000,17
4740,15563,First King of Shannara (The Original Shannara Trilogy #0),Terry Brooks,3.96,345396537,9.78035E+12,eng,435,864,55,1/29/1997,Del Rey,1997,17
4741,15566,The Elf Queen of Shannara (Heritage of Shannara  #3),Terry Brooks,4.04,1857238273,9.78186E+12,eng,416,26676,188,3/4/1998,Orbit,1998,17
4742,15577,The Druids' Keep (The Sword of Shannara  #2),Terry Brooks,4.16,345461452,9.78035E+12,eng,240,3732,8,6/3/2003,Del Rey,2003,17
4743,15578,The Elfstones of Shannara (The Original Shannara Trilogy #2),Terry Brooks,3.97,345285549,9.78035E+12,eng,564,1691,152,10/10/2000,Del Rey Books,2000,17
4744,15580,In the Shadow of the Warlock Lord (The Sword of Shannara  #1),Terry Brooks,4.06,345461460,9.78035E+12,eng,240,6139,22,8/5/2009,Del Rey,2009,17
4745,34915,Running with the Demon (Word & Void #1),Terry Brooks,3.97,1857236076,9.78186E+12,eng,503,72,3,7/16/1998,Orbit Books,1998,17
4746,34918,The Voyage of the Jerle Shannara Trilogy (Voyage of the Jerle Shannara  #1-3),Terry Brooks,4.27,1416502041,9.78142E+12,eng,1260,87,4,5/1/2005,Pocket Books,2005,17
4747,34921,The Black Unicorn (Magic Kingdom of Landover #2),Terry Brooks,3.77,345335287,9.78035E+12,eng,307,630,14,8/12/1988,Del Rey Books,1988,17
4748,34988,The Scions of Shannara (Heritage of Shannara  #1),Terry Brooks,3.99,1857230752,9.78186E+12,eng,512,26985,256,10/5/2006,Orbit,2006,17
4749,15581,Ferdydurke,Witold Gombrowicz/Danuta Borchardt,3.86,300082401,9.7803E+12,eng,320,8193,198,8/11/2000,Yale University Press,2000,2
4750,15584,Cosmos,Witold Gombrowicz/Danuta Borchardt,4.03,300108486,9.7803E+12,eng,208,1896,129,10/10/2005,Yale University Press,2005,2
4751,15582,Cosmos and Pornografia: Two Novels,Witold Gombrowicz/Alastair Hamilton/Eric Mosbacher,4.12,802151590,9.7808E+12,eng,362,241,25,3/23/1994,Grove Press,1994,1
4752,15587,Bacacay,Witold Gombrowicz/Bill Johnston,3.94,097639507X,9.78098E+12,eng,275,491,28,5/1/2006,Archipelago Books,2006,1
4753,15592,McSweeney's #12,Dave Eggers/Roddy Doyle/McSweeney's Publishing,3.87,1932416064,9.78193E+12,eng,273,188,7,12/1/2003,McSweeney's,2003,1
4754,15594,A Midwife's Tale: The Life of Martha Ballard  Based on Her Diary  1785-1812,Laurel Thatcher Ulrich,4.01,679733760,9.78068E+12,eng,444,5149,633,12/22/1991,Vintage Books,1991,1
4755,15595,The Midwife's Apprentice,Karen Cushman,3.72,006440630X,9.78006E+12,eng,128,36039,1585,8/16/1996,HarperTrophy,1996,2
4756,24137,Catherine  Called Birdy,Karen Cushman,3.71,60739428,9.78006E+12,eng,224,33557,1280,6/1/2004,HarperTrophy,2004,2
4757,15598,Heart & Hands: A Midwife's Guide to Pregnancy & Birth,Elizabeth  Davis/Suzanne Arms,4.37,1587612216,9.78159E+12,eng,312,875,43,11/1/2004,Celestial Arts,2004,1
4758,15599,A Midwife's Story,Sheryl Feldman/Penny Armstrong,4.07,1905177046,9.78191E+12,eng,194,1473,136,4/1/2007,Pinter & Martin Ltd,2007,1
4759,15600,The Midwife's Tale,Gretchen Moran Laskas,3.83,385335547,9.78039E+12,eng,256,705,99,3/2/2004,Delta,2004,1
4760,15606,McSweeney's #24,Dave Eggers/Christopher R. Howard/Jonathan Ames/Joe Meno/Eric Hanson,3.8,1932416773,9.78193E+12,eng,300,277,31,5/28/2007,McSweeney's,2007,1
4761,15611,Billy Budd  Sailor,Herman Melville/Harrison Hayford/Merton M. Sealts Jr.,3.12,226321320,9.78023E+12,eng,230,228,26,9/1/2001,University of Chicago Press,2001,1
4762,15617,The Outsider,Richard Wright,4.16,60539259,9.78006E+12,eng,672,1779,76,7/29/2003,Harpperen,2003,2
4763,15622,Native Son,Richard Wright,3.99,006083756X,9.78006E+12,eng,504,75139,2987,8/2/2005,Harper Perennial Modern Classics,2005,2
4764,15624,Later Works: Black Boy (American Hunger) / The Outsider,Richard Wright/Arnold Rampersad,4.34,940450674,9.78094E+12,eng,887,53,7,10/1/1991,Library of America,1991,1
4765,15638,Cyrano de Bergerac,Edmond Rostand/Eteel Lawson/Lowell Bair,4.06,451528921,9.78045E+12,eng,240,62116,1119,8/5/2003,Signet Classics,2003,1
4766,15640,Cyrano de Bergerac,Edmond Rostand/Anthony Burgess,4.06,1854591177,9.78185E+12,eng,192,59,11,9/1/2003,Nick Hern Books,2003,1
4767,15650,Batman: Inferno,Alexander C. Irvine,3.63,345479459,9.78035E+12,eng,339,348,24,10/31/2006,Del Rey,2006,1
4768,15651,Inferno (La Divina Commedia #1),Dante Alighieri/Ronald L. Martinez/Robert M. Durling/Robert Turner,4.0,195087445,9.7802E+12,eng,672,468,50,3/6/1997,Oxford University Press  USA,1997,1
4769,15652,Dante's Inferno,Dante Alighieri/Mark Musa,4.0,253209307,9.78025E+12,eng,432,43,6,6/22/1995,Indiana University Press,1995,7
4770,19148,The Divine Comedy  Vol. I: Inferno,Dante Alighieri/Mark Musa,4.0,140444416,9.78014E+12,eng,432,305,19,11/28/1984,Penguin Classics,1984,7
4771,19155,The Divine Comedy  Vol. 1: Inferno,Dante Alighieri/Mark Musa,4.0,142437220,9.78014E+12,eng,432,2172,166,2/27/2003,Penguin Classics,2003,7
4772,19166,The Portable Dante,Dante Alighieri/Mark Musa,4.22,142437549,9.78014E+12,eng,654,278,38,7/29/2003,Penguin Books,2003,7
4773,19172,The Divine Comedy  Vol. 3: Paradise,Dante Alighieri/Mark Musa,3.95,140444432,9.78014E+12,eng,433,378,32,7/31/1986,Penguin Classics,1986,7
4774,19173,The Divine Comedy  Vol. 2: Purgatory,Dante Alighieri/Mark Musa,4.02,140444424,9.78014E+12,eng,399,764,49,5/30/1985,Penguin Classics,1985,7
4775,19176,Vita Nuova,Dante Alighieri/Mark Musa,3.87,253201624,9.78025E+12,eng,210,67,10,4/22/1973,Indiana University Press,1973,7
4776,15654,The Stranger Beside Me: Ted Bundy: The Shocking Inside Story,Ann Rule,4.14,451203267,9.78045E+12,eng,548,54029,2779,6/1/2001,Signet,2001,2
4777,18427,In the Name of Love and Other True Cases (Crime Files  #4),Ann Rule,4.04,067179356X,9.78067E+12,eng,414,1353,53,1/1/1998,Pocket Books,1998,2
4778,15655,The Kindness of Strangers,Katrina Kittle,4.02,60564784,9.78006E+12,eng,400,11669,1418,1/2/2007,William Morrow Paperbacks,2007,1
4779,15667,Stranger in the Forest: On Foot Across Borneo,Eric Hansen,4.1,375724958,9.78038E+12,eng,288,1584,110,11/14/2000,Vintage,2000,1
4780,15669,Strangers In Paradise  Pocket Book 5,Terry Moore,4.38,1892597381,9.78189E+12,eng,392,999,24,12/14/2005,Abstract Studio,2005,1
4781,15672,The Strangers in the House,Georges Simenon/P.D. James/Geoffrey Sainsbury/David Watson,3.75,1590171942,9.78159E+12,eng,194,655,66,10/24/2006,NYRB Classics,2006,1
4782,15673,Wayside School Gets A Little Stranger (Wayside School  #3),Louis Sachar,4.19,747569118,9.78075E+12,eng,176,17980,416,4/1/2004,Bloomsbury U.S.A. Children's Books,2004,6
4783,15782,Sideways Arithmetic from Wayside School (Wayside School #2.5),Louis Sachar,3.88,747569126,9.78075E+12,eng,96,3708,74,5/1/2004,Bloomsbury U.S.A. Children's Books,2004,6
4784,15785,More Sideways Arithmetic from Wayside School (Wayside School #2.6),Louis Sachar,3.92,747569134,9.78075E+12,eng,112,856,28,9/1/1994,Bloomsbury U.S.A. Children's Books,1994,6
4785,38695,Holes,Louis Sachar,3.96,440419468,9.78044E+12,eng,233,2699,230,3/11/2003,Yearling Books,2003,6
4786,38707,A Magic Crystal? (Marvin Redpost),Louis Sachar,3.76,747562830,9.78075E+12,eng,128,227,21,5/2/2005,Bloomsbury Publishing PLC,2005,6
4787,38709,Holes (Holes  #1),Louis Sachar,3.96,439244196,9.78044E+12,eng,233,887554,17547,9/2/2000,Scholastic,2000,6
4788,15677,Strangers on a Train,Patricia Highsmith,3.78,393321983,9.78039E+12,eng,256,13041,1208,8/28/2001,W. W. Norton & Company,2001,1
4789,15680,Exile and the Kingdom,Albert Camus/Carol Cosman/Orhan Pamuk,3.89,307278581,9.78031E+12,eng,166,680,56,2/13/2007,Vintage,2007,1
4790,15682,A Happy Death,Albert Camus/Richard Howard/Jean Sarocchi,3.82,141186585,9.78014E+12,eng,144,6975,257,2/28/2002,Penguin Classics,2002,1
4791,15683,Lyrical and Critical Essays,Albert Camus/Ellen Conroy Kennedy/Philip Thody,4.27,394708520,9.78039E+12,eng,365,817,52,9/12/1970,Vintage,1970,1
4792,15701,Introducing Camus,David Zane Mairowitz/Alain Korkos,3.8,1840460644,9.78184E+12,eng,176,163,12,1/3/1998,Totem Books,1998,1
4793,15704,Notebooks  1935-1951,Albert Camus/Philip Thody/Justin O'Brien,4.28,1569246661,9.78157E+12,eng,496,553,12,9/1/1998,Marlowe & Company,1998,1
4794,15708,The Plague,Albert Camus/Robin Buss,3.98,141185139,9.78014E+12,eng,238,975,80,12/5/2002,Penguin,2002,1
4795,15719,Marvel 1602,Neil Gaiman/Andy Kubert/Richard Isanove/Peter Sanderson/Todd Klein,3.94,785123113,9.78079E+12,eng,248,48894,1354,8/2/2006,Marvel,2006,1
4796,15725,Galapagos: A Natural History,Michael H. Jackson,3.88,1895176409,9.7819E+12,eng,336,98,10,6/30/1994,University of Calgary Press,1994,1
4797,15731,Ecuador & the Galapagos Islands,Danny Palmerlee/Carolyn McCarthy/Michael Grosberg/Lonely Planet,3.89,174104295X,9.78174E+12,eng,440,66,8,8/1/2006,Lonely Planet,2006,1
4798,15773,Angel Christmas,Carole Nelson Douglas/Emma Merritt/Marilyn Campbell/Patricia Rice/Mary Balogh,3.49,451406281,9.78045E+12,eng,384,72,5,11/1/1995,Topaz,1995,1
4799,15779,Sideways Stories from Wayside School (Wayside School #1),Louis Sachar/Adam McCauley,4.15,747571775,9.78075E+12,eng,144,81090,1835,1/19/2004,Bloomsbury Childrens Books,2004,1
4800,15781,Sideways,Rex Pickett,3.69,312342519,9.78031E+12,eng,368,4494,522,10/1/2004,St. Martin's Griffin,2004,1
4801,15786,Sideways: The Shooting Script,Alexander Payne/Jim     Taylor,4.21,1557046557,9.78156E+12,eng,192,101,3,12/8/2004,Newmarket Press,2004,1
4802,15788,White Man's Grave,Richard Dooling,3.94,031213214X,9.78031E+12,eng,400,367,48,3/15/1995,Picador USA,1995,1
4803,15817,House of Sand and Fog,Andre Dubus III/Fontaine Dollas Dubus,3.85,788759892,9.78079E+12,eng,15,108,19,1/1/1999,Recorded Books,1999,1
4804,15824,Will You Miss Me When I'm Gone? The Carter Family and Their Legacy in American Music,Mark Zwonitzer/Charles Hirshberg,4.28,074324382X,9.78074E+12,eng,432,894,99,2/23/2004,Simon  Schuster,2004,1
4805,15826,Bird Songs: Of North America,Les Beletsky/Jon L. Dunn,4.48,1932855416,9.78193E+12,eng,368,273,30,9/28/2006,Chronicle Books,2006,1
4806,15827,National Geographic Field Guide to the Birds of North America,National Geographic Society/Jon L. Dunn/Jonathan Alderfer,4.38,792253140,9.78079E+12,eng,503,745,27,11/23/2006,National Geographic Society,2006,1
4807,15836,Fugitive Pieces,Anne Michaels,3.93,679776591,9.78068E+12,eng,304,12209,947,5/26/1998,Vintage,1998,1
4808,15846,Theories of Relativity,Barbara Haworth-Attard,3.91,805077901,9.78081E+12,eng,240,760,75,9/1/2005,Henry Holt and Co. (BYR),2005,1
4809,15852,Relativity: The Special and the General Theory,Albert Einstein/Nigel Calder/Robert W. Lawson,4.18,143039822,9.78014E+12,eng,130,14068,344,7/25/2006,Penguin Classics,2006,1
4810,15858,Mirror Mirror,Gregory Maguire,3.28,60988657,9.78006E+12,eng,280,28014,1512,10/1/2004,Regan Books,2004,3
4811,18943,Confessions of an Ugly Stepsister,Gregory Maguire,3.53,60987529,9.78006E+12,eng,372,53782,3344,10/3/2000,William Morrow Paperbacks,2000,3
4812,37350,The Good Liar,Gregory Maguire,3.54,64408744,9.78006E+12,eng,144,125,22,5/28/2002,HarperCollins,2002,3
4813,15867,Mugglenet.Com's What Will Happen in Harry Potter 7: Who Lives  Who Dies  Who Falls in Love and How Will the Adventure Finally End?,Ben Schoen/Andy Gordon/Gretchen Stull/Emerson Spartz/Jamie Lawrence,4.23,1569755833,9.78157E+12,eng,216,9023,112,10/19/2006,Ulysses Press,2006,1
4814,15877,Ultimate Unofficial Guide to the Mysteries of Harry Potter: Analysis of Books 1-4,Galadriel Waters/Astre Mithrandir,4.05,972393617,9.78097E+12,eng,412,2774,37,1/1/2003,Wizarding World Press,2003,1
4815,15888,An Instance of the Fingerpost,Iain Pears,3.94,1573227951,9.78157E+12,eng,691,19134,1081,4/1/2000,Riverhead Books,2000,4
